id,match_id,player_color,player_name,opponent_name,result,status,player_rating,opponent_rating,rating_difference,variant,speed,perf,clock_time_control,clock_increment,time_control_with_increment,source,division_middle,opening_eval,division_end,middlegame_eval,created_at,last_move_at,time_spent_playing,opening_eco,opening_name,normalized_opening_name,opening_ply,player_rating_diff,player_final_clock,player_avg_time_per_move,player_inaccuracy,player_mistake,player_blunder,player_accuracy,opponent_rating_diff,opponent_final_clock,opponent_avg_time_per_move,opponent_inaccuracy,opponent_mistake,opponent_blunder,opponent_accuracy,half_moves,full_moves,moves,clocks
13026,TAKmPZfV,black,Drac25,Sandysaturday,win,mate,986,1016,-30,standard,blitz,blitz,300,0,5+0,lichess.org,15.0,-0.44,29.0,,21/07/25 21:53,2025-07-22 01:01:18.332+00,453.326,A00,Hungarian Opening,Hungarian Opening,1,6,6442,5.75,,,,,-6,11359,4.55,,,,,84,42,g3 d5 Bg2 Nf6 d3 e5 Bg5 Bf5 Bxf6 gxf6 e4 dxe4 Bxe4 Bxe4 dxe4 Qxd1+ Kxd1 Bc5 Ne2 Nc6 Nbc3 Bxf2 Nd5 O-O-O c4 Nb4 a3 Nxd5 exd5 c6 Kc2 cxd5 Rhf1 Bb6 Rad1 dxc4 Rxd8+ Rxd8 Rxf6 Kd7 Rxf7+ Ke6 Rxb7 Ba5 Rxa7 Rd5 b4 cxb3+ Kxb3 Bb6 Rxh7 Rb5+ Kc4 Rc5+ Kd3 Kd5 g4 e4+ Ke3 Rc7+ Kf4 Rxh7 g5 Rf7+ Kg4 Bd8 h4 e3 g6 Rg7 h5 Ke4 a4 Ke5 a5 Ra7 h6 Rxa5 h7 Ra4+ Kh5 Bf6 Kh6 Rh4#,"{30003,30003,30003,29923,29251,29707,29083,28899,28659,28283,28523,28099,27067,27755,26731,27603,26659,25995,25931,25763,25531,25211,25363,22987,24211,21379,23259,21203,22963,20555,22587,19091,22395,18043,21891,17803,21699,17443,21611,16795,21371,16659,20891,15779,20339,15331,19459,15115,19059,13579,18707,13195,18059,12531,17435,12131,16443,11947,16003,11627,15531,11579,15363,11315,15211,11107,14819,9971,14115,9683,13995,9283,13747,8771,13171,7923,12547,7035,12371,6955,12195,6603,11359,6442}"
13027,9qOpZnNv,white,Drac25,Sandysaturday,loss,resign,992,1011,-19,standard,blitz,blitz,300,0,5+0,lichess.org,18.0,-4.49,,,21/07/25 21:48,2025-07-22 00:53:23.245+00,265.338,B00,Owen Defense,Owen Defense,2,-6,16718,8.86,,,,,5,16211,9.85,,,,,30,15,e4 b6 Bc4 Bb7 Qh5 g6 Qf3 e6 Nc3 Nc6 a3 Nd4 Qf4 Nxc2+ Kd1 Nxa1 Nb5 d6 e5 a6 Nd4 Bxg2 exd6 Bxd6 Nxe6 Bxf4 Nxd8 Bxh1 Bxf7+ Kxd8,"{30003,30003,29691,30003,29467,29411,29131,28971,28403,27083,27867,26955,26123,26779,25371,25955,22859,20931,22419,20155,21667,19539,20571,18675,20411,17147,20227,16739,18435,16211,16718}"
13028,DWxFBW0V,white,Drac25,DkDaChessman,win,resign,987,916,71,standard,blitz,blitz,300,0,5+0,lichess.org,18.0,-1.33,41.0,,21/07/25 21:41,2025-07-22 00:47:43.06+00,381.599,B06,Modern Defense,Modern Defense,2,5,9925,7.72,,,,,-5,10972,7.32,,,,,53,27,e4 g6 Bc4 Bg7 Qf3 e6 d4 Ne7 d5 O-O Bg5 Bxb2 Bf6 Bxf6 Qxf6 a6 Nf3 b5 Bb3 d6 O-O exd5 Bxd5 Nxd5 Qxd8 Rxd8 exd5 Nd7 Nc3 Nc5 Rae1 Bf5 Re3 Bxc2 Nd4 Bd3 Rfe1 b4 Ne4 Bxe4 Rxe4 Nxe4 Rxe4 Rac8 Nc6 Re8 f3 Rb8 h3 Rb7 Rxe8+ Kg7 g4,"{30003,30003,29467,30003,29243,30003,28891,30003,28715,30003,28003,28971,27331,28043,27155,27203,23955,26827,23675,24683,21971,24395,21555,24067,20907,24067,20699,22499,18851,22091,16803,21155,15691,20675,14803,20027,14203,19491,13579,17891,13187,17675,13035,17043,12635,14955,12067,14267,11387,13891,10843,13763,9925,10972}"
13029,Fdzgmeze,white,Drac25,Magister_Ludi_108,loss,outoftime,993,951,42,standard,blitz,blitz,300,0,5+0,lichess.org,15.0,0.44,,,21/07/25 21:27,2025-07-22 00:31:47.982+00,232.946,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,-6,0,20.0,,,,,8,20257,6.96,,,,,30,15,e4 e5 Qh5 d6 Bc4 g6 Qf3 Nf6 d3 Bg7 Bg5 c5 Nc3 Bd7 Nge2 Nc6 Nd5 h6 Bxf6 Qa5+ c3 Bxf6 Qxf6 Rf8 Qe7+ Nxe7 Nxe7 Kxe7 O-O g5,"{30003,30003,29907,29659,29739,29523,29555,29411,29251,29291,28923,28939,27171,28315,25251,28067,25035,26819,24595,24291,23563,23251,21931,22211,20627,21795,20291,21627,17917,20257,0}"
13030,AFddkUwo,black,Drac25,AARMHSh,win,mate,988,987,1,standard,blitz,blitz,300,0,5+0,lichess.org,20.0,3.15,33.0,,21/07/25 19:21,2025-07-21 22:31:06.092+00,563.618,C20,Center Game,Center Game,3,5,2549,4.65,,,,,-17,6243,4.03,,,,,120,60,e4 e5 d4 Bb4+ c3 Bd6 Bc4 h6 Qf3 Qf6 dxe5 Bxe5 Qxf6 Nxf6 Nf3 Nxe4 Nxe5 O-O Nxf7 Rxf7 Bxf7+ Kxf7 O-O Kg8 Re1 d5 c4 c6 Nc3 Bf5 f3 Nxc3 bxc3 Na6 Ba3 Nc7 cxd5 Nxd5 Re5 g6 Rae1 Kf7 c4 Nc3 g4 Bd3 R1e3 Kf6 Re8 Rxe8 Rxe8 Bxc4 Be7+ Kf7 Rh8 Kxe7 Rxh6 Nxa2 Rxg6 Kf7 Rg5 Be6 Ra5 a6 Ra4 b5 Rf4+ Kg6 h4 b4 h5+ Kg5 Re4 Bd5 f4+ Kxg4 Re5 Kxf4 Re6 b3 Rf6+ Kg5 h6 Kxf6 h7 Kg7 h8=Q+ Kxh8 Kh2 b2 Kg3 b1=Q Kf4 Qd1 Ke5 Bh1 Ke6 c5 Kf5 c4 Ke6 c3 Kf5 Qe1 Kf6 c2 Kf5 c1=R Kf6 Rc2 Kf5 Ba8 Kf4 Rf2+ Kg4 Rf7 Kg5 Qg1+ Kh6 Rh7#,"{30003,30003,29923,28963,29747,28827,29587,26827,29147,25875,28739,25755,28115,25467,27323,24915,26779,23803,26379,23635,26235,23539,26163,22571,26075,22403,25795,21827,24515,19859,24011,19075,23467,18195,23355,17675,22819,17139,22227,16331,22011,15571,20019,14267,19299,13331,18131,11859,17587,11715,17499,11067,17139,10827,14995,10603,14939,10371,14787,10019,14123,9651,13163,8803,12267,8499,11987,7963,11771,6747,11651,6443,10259,6171,9899,5875,9275,5587,8883,5347,8691,4995,7987,4787,7899,4603,7603,4467,7539,4259,7491,4059,7443,3947,7403,3739,7307,3659,7251,3523,7187,3435,7131,3283,7019,3171,6923,3019,6875,2947,6811,2875,6667,2811,6515,2659,6419,2587,6243,2549}"
13031,0MTn4cmm,white,Drac25,Zakpro12345,win,mate,982,971,11,standard,blitz,blitz,300,0,5+0,lichess.org,,,,,21/07/25 19:20,2025-07-21 22:21:26.137+00,48.181,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,27910,2.99,,,,,-6,28065,3.23,,,,,15,8,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 d5 exd5 Nxd5 Bxd5 Bc5 Qxf7#,"{30003,30003,29835,30003,29387,29211,29163,29075,28947,28555,28483,28459,28299,28065,27910}"
13032,Bxq2LGmv,black,Drac25,xxBlanca,loss,mate,988,974,14,standard,blitz,blitz,300,0,5+0,lichess.org,12.0,-0.56,57.0,,21/07/25 03:21,2025-07-21 06:28:32.41+00,422.388,D02,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,4,-6,6604,8.07,,,,,6,13035,5.66,,,,,61,31,d4 d5 Nf3 Nf6 Nc3 Bg4 Bg5 Bxf3 gxf3 e6 Bxf6 Qxf6 Bg2 Bb4 Qd3 Nc6 O-O-O O-O e3 Qe7 h4 h6 Ne2 Ba5 f4 Nb4 Qb3 Bb6 Ng3 g6 h5 g5 Ne2 g4 Ng3 Nc6 f5 exf5 Nxf5 Qf6 Qxd5 Rad8 Qc4 Qxf5 Bxc6 bxc6 Rhg1 Qxf2 Rxg4+ Kh7 Qxc6 Qxe3+ Kb1 f6 Rdg1 Rg8 Rxg8 Rxg8 Qd7+ Rg7 Qxg7#,"{30003,30003,28691,29819,28691,29211,28563,28939,28491,28627,28371,28491,28371,28275,27379,27459,27235,26939,26955,25819,26203,24187,25131,23387,23835,22571,23395,20443,22115,19843,21707,19187,21299,17771,21091,16987,20971,16803,20971,16523,20179,14139,17643,13563,17323,12963,17219,11611,16963,11099,15491,9315,15347,8667,13755,7371,13427,6931,13355,6604,13035}"
13033,6UHPUPQ8,white,Drac25,Deniz55celebi,loss,outoftime,995,912,83,standard,blitz,blitz,300,0,5+0,lichess.org,19.0,-0.57,35.0,,21/07/25 03:12,2025-07-21 06:21:16.556+00,523.664,B01,Scandinavian Defense: Main Line,Scandinavian Defense,6,-7,0,6.12,,,,,7,10075,4.15,,,,,98,49,e4 d5 exd5 Qxd5 Nc3 Qa5 Nf3 e5 a3 Nc6 Bb5 Bd7 b4 Bxb4 Bxc6 Bxc6 Bb2 Bxc3 Bxc3 Qd5 Bxe5 O-O-O Bxg7 Ne7 Bxh8 Rxh8 O-O Rg8 g3 Nf5 c4 Qe4 Re1 Qxf3 Qxf3 Bxf3 Re5 Nd4 Kf1 Be2+ Rxe2 Nxe2 Kxe2 Re8+ Kd3 Rd8+ Kc3 f5 Re1 h5 Re5 Rf8 f4 Rf6 Kd4 c6 c5 b5 cxb6 axb6 a4 Kd7 a5 bxa5 Rxa5 Kd6 Ra6 Re6 d3 Re2 Ra8 Rxh2 Rd8+ Kc7 Rg8 Rh3 Kc5 h4 g4 fxg4 Rg5 g3 Rg6 Rh1 Rxc6+ Kd7 Rd6+ Ke7 Rh6 h3 Rh7+ Kf6 Rh6+ Kg7 Rh4 g2 Rg4+ Kf6,"{30003,30003,29531,30003,29467,29899,27523,29451,25011,27971,24099,27731,23731,27403,23283,27251,22539,26731,22211,26107,20467,25475,19899,24355,19675,24123,19339,22891,15883,21387,13667,20627,12659,20019,12451,20019,11043,19499,8867,18219,8515,18115,8403,17979,8323,17867,8195,17539,8059,17171,7931,16907,7595,16611,7107,16355,6939,15483,6747,15483,6091,15347,5531,15219,5347,15115,4955,14555,4667,14243,2979,13851,2715,12987,2027,12731,1827,12163,1371,11851,1179,11587,899,11115,861,10947,723,10899,589,10643,395,10531,283,10435,20,10203,20,10075,0}"
13034,azWzeAlb,white,Drac25,Thilanjaa,loss,outoftime,1002,934,68,standard,blitz,blitz,300,0,5+0,lichess.org,17.0,-4.59,37.0,,21/07/25 03:04,2025-07-21 06:12:16.597+00,479.914,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,-7,0,6.98,,,,,7,14879,3.6,,,,,86,43,e4 e5 Qh5 Qe7 Nf3 Nf6 Qg5 Nxe4 Qxe5 Qxe5 Nxe5 Bc5 d3 Nxf2 Ke2 Nxh1 Nc3 Nf2 Nd5 d6 Nxc7+ Kd8 Nxa8 dxe5 Be3 Bxe3 Kxe3 Ng4+ Ke4 Nxh2 Be2 Nc6 c3 Bd7 Rh1 Ng4 Bxg4 Bxg4 Rh4 Be6 d4 exd4 cxd4 Kd7 d5 Bxd5+ Kxd5 Rxa8 Rxh7 Rg8 b4 Nxb4+ Kc4 Nxa2 Rh5 b6 Rd5+ Kc6 Rb5 a6 Rb2 Nc1 Rc2 Na2 Rxa2 a5 Rc2 f5 Kd4+ Kb7 Ke5 g6 Kd6 f4 Rc7+ Ka6 Rc6 g5 Kc7 Rc8+ Kxc8 a4 Kc7 Ka5 Rxb6 a3,"{30003,30003,29939,29795,29347,29699,27211,29435,26083,29123,25939,28883,25315,28651,24043,28411,23179,28203,22443,27811,21523,27379,17547,27051,17459,26643,17219,26515,16843,26379,15483,26251,15259,25531,14075,25051,13899,24875,13315,24611,9963,24315,8851,24075,8275,21763,8107,21699,7755,21355,7339,21203,7163,21075,6747,20723,5787,20531,5427,20347,5155,20067,4883,19827,4707,19411,4035,17091,3035,16779,2939,16675,2603,16515,913,16299,758,16011,606,15547,433,15267,350,15059,229,14879,0}"
13035,oKzFHM45,white,Drac25,giridharnair,win,resign,996,993,3,standard,blitz,blitz,300,0,5+0,lichess.org,31.0,5.01,,,21/07/25 02:58,2025-07-21 06:03:37.755+00,310.297,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,6,19009,6.87,,,,,-6,10688,12.07,,,,,33,17,e4 e5 Qh5 d6 Bc4 Qe7 d3 h6 Bg5 Qxg5 Qxf7+ Kd8 Qxf8+ Kd7 Be6+ Kc6 Bxc8 Qc1+ Ke2 Qxc2+ Kf3 Qxd3+ Kg4 Qxe4+ Kh3 Qd3+ f3 e4 Qxg7 exf3 Nxf3 Qf5+ Kg3,"{30003,30003,29931,29499,29739,29043,29459,28891,28755,26451,28403,24379,28027,23979,26891,22675,24731,22163,24099,21875,23483,21451,22739,21059,21347,20035,20555,15819,19683,14531,19507,11283,19009,10688}"
13038,6SRzpOSZ,black,Drac25,Volodimir7777,loss,outoftime,991,1007,-16,standard,blitz,blitz,300,0,5+0,lichess.org,18.0,0.47,36.0,,21/07/25 02:40,2025-07-21 05:49:58.481+00,561.994,C23,Bishop's Opening,Bishop's Opening,3,-6,0,6.98,,,,,6,6239,5.53,,,,,87,44,e4 e5 Bc4 Nc6 Qf3 Nf6 c3 Bc5 d3 d6 h3 Qe7 Nd2 h6 Qg3 O-O Nb3 Be6 Bxh6 Nh5 Qf3 Bxc4 dxc4 Qf6 Nxc5 dxc5 Qxh5 gxh6 O-O-O Kh7 f3 Rg8 Qf5+ Qg6 Qxg6+ Rxg6 g4 Na5 b3 Nc6 Rd7 Kg7 Rxc7 Rb8 Ne2 Rf6 Rf1 Na5 f4 a6 Kb2 b5 cxb5 axb5 Rxc5 Nb7 Rxe5 Rd8 Nd4 Nd6 g5 hxg5 Rxg5+ Rg6 Rxg6+ fxg6 f5 gxf5 Ne6+ Kf6 Nd4 Ke5 h4 fxe4 h5 Rg8 h6 Rg3 h7 Rh3 Rf8 Rxh7 Re8+ Kf6 c4 Rh2+ Ka3,"{30003,30003,29771,29795,29587,29467,29411,28971,29251,28651,29043,28083,28219,27987,27563,27659,27331,27459,26811,25843,25651,24427,24499,21819,23323,20891,22931,20571,21787,19059,20907,18891,19547,17939,18899,17819,18747,17283,18027,17003,17627,15707,17307,14435,16691,13907,16251,12531,15475,11907,13539,11523,12571,10899,12251,10139,12059,9123,11283,8747,10867,5459,10667,5179,10259,5075,10211,4403,9939,3923,8939,2787,8411,2291,8083,1907,7923,1411,7427,1107,7219,256,7051,93,6403,93,6239,0}"
13039,W2B1pkOX,white,Drac25,Rafael-Suleymanov91,loss,outoftime,995,1117,-122,standard,blitz,blitz,300,0,5+0,lichess.org,18.0,-3.0,43.0,,21/07/25 02:30,2025-07-21 05:40:12.141+00,595.637,C00,French Defense,French Defense,2,-4,0,5.46,,,,,5,3322,4.94,,,,,110,55,e4 e6 Qh5 Nf6 Qd1 Nxe4 d3 Nf6 Bg5 d5 Bxf6 Qxf6 d4 c5 Bb5+ Bd7 Bxd7+ Nxd7 Nf3 cxd4 Nxd4 Bc5 Nf3 Qxb2 Nbd2 O-O O-O h6 Nb3 Qf6 Nxc5 Nxc5 Nd4 e5 Nb5 Ne4 f3 Qb6+ Nd4 Nc3 Qd3 Qxd4+ Qxd4 exd4 a4 Rfe8 Ra3 Re2 Rf2 Rxf2 Kxf2 a6 a5 b5 axb6 Rb8 Rxa6 Nb5 Ra5 Rxb6 f4 Nd6 Rxd5 Ne4+ Kf3 Nd2+ Kg4 Rg6+ Kh5 Rxg2 Rd8+ Kh7 Rxd4 Rxh2+ Kg4 Nf1 Rd7 Kg6 f5+ Kf6 Rd6+ Ke5 Rd7 Rg2+ Kh3 Rxc2 Rxf7 Rc3+ Kg2 Ne3+ Kf2 Nxf5 Ke2 g5 Rf8 h5 Re8+ Kf4 Kf2 Rc2+ Ke1 Kf3 Rf8 Re2+ Kd1 g4 Rxf5+ Ke3 Re5+ Kf3,"{30003,30003,29947,29803,29787,29507,29539,29371,29411,29155,28907,29027,28779,28659,28571,26707,28275,26707,28179,26539,27651,25795,26699,25211,25835,23891,25651,23139,24659,21827,23027,21827,22059,20483,21763,19611,20843,18331,18059,17531,16651,17315,16171,17315,15147,16979,14867,16683,14467,16235,14275,15771,13907,15491,13427,14675,13195,14179,12531,13555,12203,13187,11891,12611,10651,12171,10059,11075,9795,10683,8507,10147,7683,9971,7147,9171,6419,8227,6243,7995,6059,7627,5187,7387,4587,7243,4179,6875,3947,6627,2963,6179,2259,5859,1915,5587,1747,5251,1259,5003,1043,4851,532,4195,374,3595,179,3475,28,3322,0}"
13040,ry0VUc9n,black,Drac25,Rafael-Suleymanov91,loss,mate,998,1112,-114,standard,blitz,blitz,300,0,5+0,lichess.org,16.0,2.54,,,21/07/25 02:24,2025-07-21 05:30:05.871+00,322.705,C24,Bishop's Opening: Berlin Defense,Bishop's Opening,4,-3,12056,11.22,,,,,5,16789,7.77,,,,,35,18,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Nf3 Bg4 h3 Bxf3 Qxf3 Nf4 Bxf4 exf4 Qxf4 f6 O-O Nc6 Re1+ Be7 Qe4 Qd4 Bd5 Qxb2 Bxc6+ Kf8 Bxb7 Re8 Nd2 Bd6 Nc4 Qxc2 Qxe8#,"{30003,30003,29795,29347,28995,28531,28691,28403,28627,27275,28147,27099,28027,26403,27379,26227,26955,24835,26219,23843,25331,23451,24179,21907,22731,20403,22003,19579,21283,19123,19411,16339,17259,12056,16789}"
13041,qqt83gyv,black,Drac25,kxlewang,loss,mate,1005,981,24,standard,blitz,blitz,300,0,5+0,lichess.org,15.0,1.92,,,21/07/25 02:22,2025-07-21 05:24:26.448+00,91.471,C50,Italian Game: Anti-Fried Liver Defense,Italian Game,6,-7,25479,5.66,,,,,6,26402,4.0,,,,,19,10,e4 e5 Nf3 Nc6 Bc4 h6 d4 Nxd4 Nxd4 exd4 Qxd4 Bb4+ Bd2 Bxd2+ Nxd2 Ne7 Qxg7 Rg8 Bxf7#,"{30003,30003,29915,29827,29843,29691,29635,28627,28963,28291,28827,26323,28371,26187,28019,25955,27763,25479,26402}"
13042,FS5IlUS1,white,Drac25,Shervin1t,win,mate,1000,942,58,standard,blitz,blitz,300,0,5+0,lichess.org,19.0,-2.64,41.0,,21/07/25 02:16,2025-07-21 05:22:41.313+00,358.67,B01,Scandinavian Defense,Scandinavian Defense,2,5,8669,5.61,,,,,-5,17926,3.26,,,,,77,39,e4 d5 Qh5 Nf6 Qe2 dxe4 Qe3 Nc6 Bb5 Bd7 Nc3 a6 Bxc6 Bxc6 d3 e6 Nxe4 Nxe4 dxe4 Bb4+ c3 Ba5 Nf3 O-O e5 Bxf3 Qxf3 c6 Be3 Qe7 O-O Rad8 b4 Bb6 Bxb6 Rd7 Be3 c5 Bxc5 Qg5 Bxf8 Kxf8 h3 Qe7 Rad1 Rc7 Rd4 Kg8 g3 b5 Rfd1 Kf8 Qe4 g6 Qh4 h5 Qxe7+ Kxe7 Kg2 Rxc3 Rd7+ Kf8 Rd8+ Kg7 Ra8 Ra3 Ra7 Kf8 Rd8+ Kg7 Rdd7 Rxa2 Rxf7+ Kh6 h4 Re2 Rh7#,"{30003,30003,29947,29755,28411,29611,27803,29475,27611,29307,27299,29083,26555,29083,24707,28955,23515,28731,23043,28147,22787,28035,21747,27827,20331,27611,20115,27331,19539,26643,19051,26443,18547,26083,18387,25899,17859,25611,17443,25291,17115,25123,16075,24723,15739,23931,14603,22603,13291,21923,13123,21515,12755,21187,12499,20987,12355,20939,11659,20731,11435,20291,11163,20155,10579,19723,9643,19331,9379,19203,9235,18899,9035,18779,8851,17926,8669}"
13043,rEySkxSg,black,Drac25,hoshyar3425,loss,outoftime,1004,1092,-88,standard,blitz,blitz,300,0,5+0,lichess.org,14.0,0.56,47.0,,21/07/25 02:08,2025-07-21 05:16:20.504+00,469.799,B00,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",Nimzowitsch Defense,5,-4,0,8.11,,,,,4,16445,3.66,,,,,75,38,e4 e5 d4 Nc6 d5 Nce7 f3 d6 c3 Ng6 Qa4+ Bd7 Qb3 b6 Bb5 Nf6 Bxd7+ Qxd7 a4 Be7 Qb5 O-O Qxd7 Nxd7 Nh3 h6 a5 Bh4+ g3 Be7 axb6 axb6 Rxa8 Rxa8 Nd2 Nc5 Ke2 Ra1 b4 Na4 Nb3 Rb1 Nd2 Nxc3+ Kd3 Rxc1 Rxc1 Na2 Rxc7 Nxb4+ Ke2 Na6 Rc6 Nc5 Rxb6 Bg5 f4 exf4 gxf4 Nxf4+ Nxf4 Bxf4 Rb8+ Kh7 Nc4 Bxh2 Ke3 Nd7 Rb7 Nf6 Rxf7 Ng4+ Kf3 Ne5+ Nxe5,"{30003,30003,29867,28315,29619,26027,29147,25395,28867,24939,28667,24675,28331,24483,27851,21131,27635,20459,27411,20115,27259,19723,26771,19187,26427,17275,25995,16339,25699,15515,25531,14779,24715,14691,24563,13267,23563,12723,22907,11755,22427,10555,21595,10155,20971,6315,20667,6027,20507,5763,20155,4907,19915,4203,19355,3931,18891,3747,18755,2771,18603,2651,18195,2459,17835,1979,17235,1059,17043,879,16843,439,16651,90,16445,0}"
13044,Rpdzdi6d,black,Drac25,OKLM3,win,resign,999,941,58,standard,blitz,blitz,300,0,5+0,lichess.org,,0.38,,,21/07/25 02:04,2025-07-21 05:07:56.503+00,215.315,D35,Queen's Gambit Declined: Exchange Variation,Queen's Gambit Declined,7,5,17453,9.65,,,,,-5,21717,6.37,,,,,27,14,d4 d5 c4 Nf6 Nc3 e6 cxd5 Nxd5 e3 Bb4 Qa4+ Bd7 Qb3 Nc6 Bd2 Na5 Qc2 Nxc3 bxc3 Bd6 c4 c6 d5 cxd5 cxd5 Rc8 Qc3,"{30003,30003,29899,29523,29307,28763,29171,28339,28787,27067,28603,26203,28171,24627,27699,23923,25931,22595,25563,21395,25027,18763,23875,18275,23875,17899,21717,17453}"
13045,e3OUpZn7,black,Drac25,DeejVladicsky,win,resign,994,961,33,standard,blitz,blitz,300,0,5+0,lichess.org,,,,,21/07/25 02:03,2025-07-21 05:03:28.646+00,16.075,C44,King's Knight Opening: Normal Variation,King's Knight Opening,4,5,29904,0.99,,,,,-5,27629,11.87,,,,,4,2,e4 e5 Nf3 Nc6,"{30003,30003,29035,29904,27629}"
13046,AGe6yXoC,black,Drac25,targolhashemi,win,timeout,989,973,16,standard,blitz,blitz,300,0,5+0,lichess.org,,,,,21/07/25 02:01,2025-07-21 05:02:22.919+00,24.389,C50,Italian Game: Anti-Fried Liver Defense,Italian Game,6,5,29228,2.58,,,,,-6,24640,13.41,,,,,8,4,e4 e5 Nf3 Nc6 Bc4 h6 Nc3 Bc5,"{30003,30003,29579,29883,29443,29787,29123,29228,24640}"
13047,GqSj9X1k,white,Drac25,Ingias,win,mate,982,1022,-40,standard,blitz,blitz,300,0,5+0,lichess.org,30.0,-4.2,52.0,,21/07/25 01:54,2025-07-21 05:01:49.881+00,437.152,C20,King's Pawn Game: Wayward Queen Attack,King's Pawn Game,3,7,1476,10.19,,,,,-6,16274,5.08,,,,,57,29,e4 e5 Qh5 Nc6 Bc4 g6 Qf3 Nf6 c3 d5 Bb5 dxe4 Bxc6+ bxc6 Qe3 Bb7 d3 exd3 Bd2 e4 Qg5 Be7 Qe5 O-O Bh6 Re8 Bg5 Nd7 Bxe7 Rxe7 Qg5 c5 Nd2 f6 Qh6 e3 fxe3 Bxg2 O-O-O Bxh1 Ngf3 Bxf3 Nxf3 Rxe3 Nh4 Re2 Rxd3 c4 Rg3 Rxh2 Rxg6+ hxg6 Qxg6+ Kf8 Nf5 Qe8 Qg7#,"{30003,30003,29931,29635,29827,29379,29707,29291,29539,28339,28691,27995,28387,27147,26515,25883,24787,25467,23027,24995,22619,24715,21379,24171,20779,23987,20451,23083,18523,22963,18163,22059,17451,21403,16715,20835,15987,20299,14835,20139,13259,19851,13147,19571,10243,18299,7939,18227,4995,17451,4259,17203,3899,17043,1819,16274,1476}"
13048,wAsoNv36,white,Drac25,NancyJ,win,resign,975,1071,-96,standard,blitz,blitz,300,0,5+0,lichess.org,16.0,1.5,41.0,,21/07/25 01:45,2025-07-21 04:54:17.894+00,514.725,B01,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,4,7,5659,6.09,,,,,-7,4812,6.3,,,,,81,41,e4 d5 exd5 Qxd5 Nc3 Qe6+ Qe2 Nc6 Nf3 Qxe2+ Bxe2 Be6 Bb5 O-O-O Bxc6 bxc6 d3 Nf6 Be3 Kb7 O-O-O Nd5 Bc5 Nxc3 bxc3 Bxa2 Kd2 e6 Bd4 c5 Be3 Bd6 Ra1 Bd5 d4 f5 dxc5 f4 Bd4 Bxf3 cxd6 Rxd6 gxf3 e5 Rxa7+ Kb8 Rb1+ Kc8 Ra8+ Kd7 Rxh8 exd4 cxd4 Rxd4+ Kc3 c5 Rxh7 Kd6 Rh5 Ra4 Rb6+ Kd7 Rb5 Ra3+ Kc4 Ra4+ Kxc5 Ra1 Rd5+ Ke6 Rb6+ Kf7 Rd7+ Kg8 Rbb7 Ra5+ Kb6 Rg5 Rf7 Rb5+ Kxb5,"{30003,30003,29707,30003,29651,29931,29291,29547,27443,29107,27203,29011,26587,28419,26395,28419,25843,27907,25011,27427,23331,26771,21843,24915,21579,24603,21395,24171,20731,23459,20011,22987,19251,21691,17531,16619,16819,15851,16339,14323,15803,12963,15419,12867,14283,12675,12507,12403,12235,11923,11923,11723,11123,11443,11011,11179,10659,10475,9283,9347,9003,9099,8395,8019,8187,7155,7963,6747,7763,6515,7595,6411,7411,6211,6747,5795,6499,5651,5827,5267,5659,4812}"
13049,YjL5U75E,white,Drac25,MoslemSalhiDost,win,mate,970,958,12,standard,blitz,blitz,300,0,5+0,lichess.org,22.0,9.59,,,21/07/25 01:40,2025-07-21 04:45:16.243+00,304.516,C00,French Defense,French Defense,2,5,17532,6.24,,,,,-5,13366,8.76,,,,,41,21,e4 e6 Qh5 Nf6 Qd1 Nxe4 Bd3 Bc5 Bxe4 Qf6 Nf3 Nc6 c3 Ne5 d4 Ng4 dxc5 h5 h3 Qf4 Bxf4 f5 hxg4 fxe4 Ne5 d5 cxd6 cxd6 Ng6 Rg8 Qxd6 Kf7 Ne7 Rf8 Nd2 e3 fxe3 Re8 Bg5 b6 Rf1#,"{30003,30003,29947,29603,29651,29403,29115,27979,28907,27827,27891,27363,27627,27035,27355,24523,26651,23995,25299,23051,24627,22275,24027,22139,23603,21467,23419,21075,23139,19947,22171,18763,20427,18107,18899,17571,18067,15379,17779,13366,17532}"
